time,value
0.000000000000,0.000000000000
0.001953125000,1.200667679560
0.003906250000,1.917246195222
0.005859375000,1.862450531489
0.007812500000,1.061948377594
0.009765625000,-0.157493544681
0.011718750000,-1.302449171820
0.013671875000,-1.914134457543
0.015625000000,-1.753795733766
0.017578125000,-0.896651920929
0.019531250000,0.302880855199
0.021484375000,1.358779312745
0.023437500000,1.851952517543
0.025390625000,1.597990576003
0.027343750000,0.716409896832
0.029296875000,-0.424730302733
0.031250000000,-1.363468712768
0.033203125000,-1.732493185653
0.035156250000,-1.404036770210
0.037109375000,-0.533480768022
0.039062500000,0.512922854226
0.041015625000,1.313004124987
0.042968750000,1.560416377987
0.044921875000,1.182738706651
0.046875000000,0.360072875477
0.048828125000,-0.559218815155
0.050781250000,-1.206756245699
0.052734375000,-1.343006703963
0.054687500000,-0.946117052345
0.056640625000,-0.207671213519
0.058593750000,0.557722548959
0.060546875000,1.047031982956
0.062500000000,1.089790213552
0.064453125000,0.706757953004
0.066406250000,0.086404479972
0.068359375000,-0.505219920670
0.070312500000,-0.838968265685
0.072265625000,-0.812030986288
0.074218750000,-0.477133060965
0.076171875000,-0.004486718362
0.078125000000,0.401370102713
0.080078125000,0.590273039307
0.082031250000,0.522134740893
0.083984375000,0.268927182798
0.085937500000,-0.032236174233
0.087890625000,-0.248741265541
0.089843750000,-0.310827362208
0.091796875000,-0.232991670568
0.093750000000,-0.092409920209
0.095703125000,0.020610482144
0.097656250000,0.052688128104
0.099609375000,0.012170033308
0.101562500000,-0.042706007367
0.103515625000,-0.044114710717
0.105468750000,0.039648329372
0.107421875000,0.178922094529
0.109375000000,0.293107462346
0.111328125000,0.293134935404
0.113281250000,0.134750924598
0.115234375000,-0.145935263573
0.117187500000,-0.436120599971
0.119140625000,-0.592023049637
0.121093750000,-0.507963711857
0.123046875000,-0.176322156851
